"married","educ","female","retired","netwealth","age","riskyasset","netinc"
0,0,1,1,11,81,0,6.5
1,0,0,0,154.5,57,50,23
1,0,1,1,155.569793701172,65,0,17.9799995422363
0,0,1,1,306.700012207031,82,0,20.9500007629395
1,0,0,1,161.679733276367,75,0,22.7999992370605
1,0,1,0,419.673553466797,59,42.8358039855957,14.1999998092651
1,0,0,1,512.5,66,0,37.5499992370605
1,0,0,1,399,80,60.8695640563965,25.5900001525879
0,0,1,1,0.600000023841858,77,NA,7.67000007629395
0,0,1,1,4.5,89,0,17.6000003814697
1,0,1,0,441.013214111328,57,0,14.6999998092651
1,0,0,1,121.438522338867,76,0,15.8999996185303
1,0,1,1,306.299987792969,72,0,12.2530002593994
1,0,0,1,160.151321411133,67,0,22.2000007629395
0,0,1,1,159.296096801758,95,0,14.5
1,0,0,1,371,67,18.4615383148193,26.5799999237061
1,1,1,0,272.049987792969,58,0,26
1,0,1,0,166,58,NA,6
0,0,0,1,18.4058704376221,64,0,22.5
0,0,1,1,1.5,80,NA,9.72500038146973
1,0,0,1,367,72,0,18.2000007629395
1,1,1,1,440.705261230469,71,0,29.2000007629395
0,0,1,1,4.60237169265747,74,0,13
1,0,0,1,87,56,0,28.451000213623
1,0,0,0,362.322387695312,63,0,34.3499984741211
0,0,1,1,1,65,NA,15.6000003814697
0,0,1,1,6,94,0,11.0600004196167
0,0,1,1,52,76,0,15.3500003814697
0,0,1,1,154.959548950195,87,0,13.8000001907349
1,0,1,0,6.67645168304443,59,0,14.5
0,0,1,0,0.5,72,NA,6.44999980926514
1,1,0,1,1894,71,51.0869560241699,40.4449996948242
0,0,1,1,1,72,NA,11.0500001907349
1,0,1,0,121,61,NA,9.60000038146973
0,0,1,0,125,60,0,33
0,0,1,1,2,63,NA,6.63000011444092
0,0,1,1,182.714706420898,81,0,21.6000003814697
1,1,1,1,179.139266967773,69,0,31.3999996185303
0,0,1,1,251.1484375,81,0,17.3999996185303
1,0,0,1,300,76,NA,15.6000003814697
1,0,0,1,790,79,80,53
1,0,0,1,269.373748779297,81,0,23.3120002746582
0,0,1,1,53,71,NA,10.8999996185303
1,0,1,0,-1.08015930652618,73,NA,0
1,0,0,1,17.1000003814697,64,0,9.5
1,0,0,1,4.14181423187256,65,0,15.6000003814697
1,0,0,1,419.657928466797,72,0,42.5
0,0,1,0,204.206878662109,59,0,23.4500007629395
0,0,0,1,3.51263523101807,66,0,7.80000019073486
0,0,1,1,143.830535888672,80,0,29.0249996185303
0,0,1,0,280,69,NA,18
0,0,1,1,12,67,0,16.5
0,0,1,1,123.211906433105,86,0,15.1999998092651
1,0,0,1,171,76,0,22.8999996185303
1,0,0,1,238.548950195312,65,0,22.8600006103516
1,1,0,1,3682.75927734375,85,96.8426895141602,109.5
0,0,1,1,51.7999992370605,63,NA,8.89999961853027
1,0,1,0,383,72,0,9.47999954223633
0,0,0,1,75.5,77,0,12.8500003814697
1,0,0,1,532.5,74,0,31.9500007629395
1,0,1,0,129,56,0,6
0,0,1,1,362,74,0,25.6030006408691
1,1,0,0,0.5,66,NA,12.5
1,0,0,1,100.099998474121,70,NA,15.1999998092651
0,0,1,1,25,78,NA,13.460000038147
1,0,0,1,228.368850708008,69,0,24.7000007629395
0,0,1,1,4.32049465179443,74,0,14.9499998092651
0,0,1,1,162,61,0,9.21000003814697
0,0,0,1,47.0999984741211,83,0,12.6350002288818
0,0,1,1,4.72930240631104,70,0,11.6999998092651
1,0,0,1,921.846252441406,65,57.2604827880859,35.1100006103516
0,0,1,1,109.956024169922,77,0,15.1999998092651
0,0,1,0,148.5,55,68.9655151367188,24.3999996185303
1,1,0,0,687,65,0,65.4000015258789
1,0,0,1,169.306015014648,73,0,22.1499996185303
0,1,1,0,109.913803100586,63,0,23.7999992370605
1,0,0,0,207.800003051758,59,0,22.7999992370605
0,0,0,1,751.400024414062,80,0,35.8199996948242
1,0,0,1,287,75,74.0740737915039,39.7000007629395
0,0,0,1,5.80791473388672,85,0,7.88199996948242
1,0,1,1,112.5,73,0,8.89999961853027
0,0,1,1,105.316413879395,62,0,14
1,0,0,1,185.300003051758,66,0,23.1000003814697
1,0,1,1,193.187210083008,77,0,17.6000003814697
1,0,1,1,349.600006103516,72,0,18.4400005340576
1,0,0,1,176.169204711914,66,0,14.3500003814697
1,0,0,1,210.906997680664,77,0,17.5499992370605
1,0,0,0,250,60,NA,26.7999992370605
0,0,1,1,42.5556106567383,81,0,11.3400001525879
1,0,0,1,445.206176757812,80,0,23.3999996185303
0,1,1,1,378.500671386719,69,39.0052146911621,40.5800018310547
0,0,1,1,204.5,82,0,20.2999992370605
1,0,0,1,1232,59,98.2456130981445,42.5999984741211
1,0,0,1,99.657112121582,59,0,16.5610008239746
1,1,0,0,256.600219726562,61,0,44.4000015258789
1,1,0,0,575.299987792969,55,0,30.7000007629395
0,0,0,1,250.5,63,NA,22.1499996185303
0,0,1,1,76,89,0,13.3999996185303
1,0,1,1,338,70,0,14.8000001907349
0,0,0,0,238,58,42.1052627563477,29.6000003814697
0,0,1,1,122.506469726562,89,0,17.7000007629395
0,0,1,1,8,77,0,81.9000015258789
0,1,1,1,292.713562011719,67,0,22.7999992370605
0,0,1,1,0.200000002980232,85,NA,9.10000038146973
0,1,0,0,394.5,56,89.8876419067383,50
1,0,1,0,375,62,0,20.5
0,0,1,1,90.6999969482422,78,NA,12.3400001525879
0,0,1,1,145,75,0,11.5
0,0,0,1,122.739288330078,70,0,20.4500007629395
0,0,0,1,2,71,0,10.3999996185303
0,0,1,1,6,86,0,9.85999965667725
0,0,1,0,113.493667602539,60,0,27.0400009155273
1,1,0,1,473.957611083984,74,0,31.3999996185303
1,0,0,0,241.197875976562,60,0,24.2999992370605
1,0,0,1,370.010986328125,73,0,20.3999996185303
1,0,0,1,188,55,0,22.8999996185303
1,0,0,1,10.5,95,0,14.3000001907349
0,0,1,1,2,82,NA,6.5
1,0,0,1,455.882354736328,63,0,28.3700008392334
0,0,1,1,535,67,0,14.8050003051758
1,0,0,0,0.5,59,NA,17
1,0,1,1,658.162048339844,66,0,18.2450008392334
1,0,1,0,225.147445678711,69,0,9.60000038146973
1,0,1,0,-13,58,0,22
1,0,0,0,1075.5,60,58.8235321044922,51.572193145752
1,1,0,1,373,82,0,26.6800003051758
1,0,0,1,63.517894744873,86,0,12.1999998092651
0,0,1,1,203.228698730469,70,0,24
0,0,0,1,154.556716918945,77,0,19.7999992370605
1,0,0,0,632.391235351562,55,0,18.6000003814697
0,0,1,1,121.855033874512,77,0,16.1450004577637
1,0,1,0,330.289642333984,60,0,7.80000019073486
1,0,0,0,-6.80000019073486,55,NA,3.59999990463257
1,0,1,0,0,72,NA,NA
0,0,1,1,72,81,0,14.3900003433228
0,0,1,1,266.584411621094,79,0,19.7999992370605
1,0,0,0,500,63,0,36
1,0,0,1,64.793327331543,73,0,14
0,0,0,1,315.883056640625,80,0,37.5
1,0,0,1,408.82861328125,60,0,27.8999996185303
0,0,0,1,142.413787841797,59,0,22.7999992370605
1,0,0,0,384.5,56,0,39.5
1,0,0,1,660,66,0,36.9000015258789
1,0,0,0,100.163635253906,72,0,25.113000869751
1,0,0,1,182.442886352539,82,0,20.3999996185303
1,0,0,0,1723.77282714844,56,25.6386604309082,46.4000015258789
1,0,1,0,141.150695800781,67,0,5.40000009536743
1,0,1,0,131,57,NA,3
0,0,0,1,149,77,0,22.5100002288818
0,0,1,1,112.085716247559,82,0,25.3999996185303
0,0,1,1,120.25,90,0,20.3470001220703
1,0,1,1,144.228469848633,81,0,11.8999996185303
1,1,0,0,1260,67,0,109.699996948242
0,0,1,1,55,95,0,24.3419990539551
0,0,1,1,14.2613964080811,87,0,11.3000001907349
1,0,0,1,858.037536621094,72,18.0438499450684,43.3499984741211
1,1,0,0,1319.66711425781,67,45.801399230957,62.5
0,0,1,1,1.00199997425079,65,0,15.3599996566772
0,0,1,1,454.100006103516,83,0,30.2999992370605
0,0,1,1,108.536933898926,76,0,22.8999996185303
1,0,0,1,197.838836669922,60,0,18.3600006103516
0,0,1,1,43.8267288208008,76,0,11.8999996185303
1,0,0,1,257.211273193359,62,0,25.2000007629395
0,0,1,1,264,83,0,14.5
0,0,1,1,4.09999990463257,78,0,19.0690002441406
0,0,1,1,3.79305768013,87,0,6.8899998664856
1,0,1,0,0,68,NA,NA
0,0,1,0,215.642791748047,72,0,33.5999984741211
0,0,1,1,222.005340576172,86,0,14.9399995803833
0,0,1,1,695.289978027344,67,0,37.0699996948242
1,0,0,1,224.5,75,0,13.4399995803833
1,0,1,0,60.0999984741211,59,33.3333358764648,3.56399989128113
0,0,1,1,222.781707763672,68,0,16.2999992370605
0,0,1,1,464.692474365234,70,0,18.7999992370605
0,0,0,1,201,75,0,14.75
1,1,0,0,218.885009765625,71,0,60.8600006103516
1,0,0,1,218.231750488281,76,0,19
0,0,1,1,65,65,0,34.7000007629395
0,0,1,0,18.5,56,0,7.19999980926514
1,0,0,1,205,69,0,19.75
0,0,1,1,5.5,76,0,6.76000022888184
0,0,1,0,3.83530569076538,58,0,6.09000015258789
1,1,0,1,1977,68,0,44.5999984741211
0,0,1,1,84.9000015258789,69,0,8.52000045776367
1,0,1,0,82,62,NA,6
0,0,1,1,78,80,0,14.1929998397827
1,0,1,1,107.368339538574,82,0,11.4820003509521
1,0,0,1,126.399002075195,78,0,23.7099990844727
0,0,1,0,120.246925354004,58,0,22.2000007629395
1,0,0,1,275,64,0,32
1,0,0,1,349,79,0,18.5289993286133
0,0,1,1,205.805480957031,73,0,20.1000003814697
0,0,1,1,373,82,0,16.75
0,0,1,1,132.5,79,0,11.375
1,0,0,1,620.099975585938,57,0,39.75
1,0,0,0,1506.5,57,0,22.3199996948242
0,0,1,1,882.071105957031,65,99.0690383911133,60.4109992980957
0,0,1,1,11.471640586853,80,0,16.25
1,0,0,1,510.447021484375,62,0,12.6000003814697
0,0,0,1,160,65,0,18.6000003814697
1,0,0,1,407.39599609375,71,0,24.7269992828369
0,0,0,1,0,71,NA,7.15000009536743
0,0,1,1,344,79,0,21.5
1,0,0,1,658.06787109375,83,86.5356369018555,36.2400016784668
1,0,1,0,278.328735351562,76,0,10.8000001907349
0,0,1,1,130.100006103516,79,NA,12.8000001907349
0,0,0,1,177.411376953125,81,0,21.1000003814697
1,0,0,1,127,65,0,28.5499992370605
1,0,0,1,728,71,29.5918369293213,51.0999984741211
0,0,1,0,80,76,NA,10.8000001907349
1,0,1,1,160,82,0,11.2480001449585
0,0,1,1,100,80,NA,9.57999992370605
0,0,1,1,62.1836242675781,88,0,8.30000019073486
0,0,1,1,70,77,NA,9.07999992370605
0,0,1,1,13,78,0,11.0500001907349
1,0,0,1,156.365875244141,72,0,21.3999996185303
1,0,1,1,185.321243286133,79,0,10.5100002288818
0,0,1,1,118.199996948242,80,0,27.7999992370605
0,0,0,1,1.5,71,0,7.92999982833862
0,0,1,1,0.600000023841858,79,NA,4.28999996185303
1,0,1,0,2,57,NA,NA
1,1,0,1,1490,73,94.2028961181641,62.7200012207031
0,1,0,0,34,57,35.7142868041992,27.7000007629395
0,0,1,1,440,71,0,19.9599990844727
0,0,1,1,419.640258789062,84,22.6792831420898,30.7900009155273
0,0,0,1,-1,72,NA,12.960000038147
0,0,1,1,10,81,0,13.1300001144409
0,0,0,1,66,77,0,18.8999996185303
0,0,1,0,0.141761541366577,67,0,6.1100001335144
0,0,0,1,10.0845146179199,67,0,24.2000007629395
0,0,0,1,7.17724704742432,63,0,15.0539999008179
1,0,1,1,284.465728759766,78,0,20.7000007629395
1,0,0,0,672.506896972656,63,0,16.5230770111084
1,0,0,1,170,61,0,27.2900009155273
0,0,1,1,67.8000030517578,75,0,15.1700000762939
1,1,1,0,195.5,56,0,28.6499996185303
1,0,0,1,765,76,0,59.5999984741211
1,0,1,1,6.34983730316162,81,0,7.80000019073486
0,0,1,1,1.34268033504486,85,0,6.5
0,0,1,0,120.699996948242,58,0,27.5
0,0,1,1,254.199996948242,76,92.8512725830078,22.9850006103516
1,0,1,0,150.5,58,NA,25.2000007629395
0,1,0,1,841.668334960938,63,18.1764297485352,21.746000289917
0,0,1,1,236,75,0,22.1000003814697
1,0,0,1,129,63,0,26.2000007629395
0,0,0,1,382,86,33.3333358764648,27.8999996185303
1,0,1,0,252,75,0,4.80000019073486
0,0,1,1,128.5,91,92.3076934814453,19.3999996185303
1,0,1,1,142.510360717773,81,0,22.2049999237061
1,0,0,1,420,77,0,30.5
0,0,1,1,60.0999984741211,82,NA,11.3400001525879
1,0,0,1,508.799987792969,70,0,35.4000015258789
1,0,0,0,416,55,0,29.3999996185303
1,0,0,0,329,56,0,29
1,0,1,0,297.383972167969,62,0,18.0699996948242
1,0,0,1,247.032608032227,67,44.0278282165527,38.7000007629395
1,0,0,0,244.761825561523,62,38.1667823791504,46.9099998474121
1,0,0,1,132.714599609375,76,0,20.7000007629395
0,0,0,1,432.213714599609,82,0,29.5400009155273
1,0,0,1,639.689147949219,84,0,40.3800010681152
1,0,0,0,4.98087739944458,56,0,15.5
1,0,0,1,213.080078125,65,0,17.1000003814697
0,0,1,1,166.433731079102,69,0,9.99199962615967
1,0,0,1,217,60,0,24.8999996185303
0,0,1,1,167.699996948242,84,0,13.0900001525879
0,0,1,1,131,71,NA,9.35999965667725
0,0,0,1,342.654998779297,77,19.5128993988037,25.3050003051758
0,0,1,1,143,75,NA,15.3999996185303
1,0,1,0,180.081146240234,73,0,5.15999984741211
1,0,0,1,250,74,NA,25.3999996185303
1,0,0,1,173.324111938477,58,0,13.1499996185303
0,0,1,1,172,79,NA,16.3500003814697
0,0,1,0,31,69,NA,1.20000004768372
1,0,0,1,67.4568557739258,78,0,13
1,1,0,1,326.5,72,0,25.4500007629395
1,0,0,1,206.929077148438,77,0,20.3999996185303
1,0,0,0,899.959228515625,62,62.0968589782715,63.5999984741211
1,0,0,1,480.27294921875,60,0,31.5
1,0,0,1,513,73,0,18.7999992370605
1,0,1,1,9.75140476226807,65,0,16.8999996185303
0,0,1,1,247,85,0,28.7000007629395
1,0,0,0,266.649749755859,57,0,26.6000003814697
0,0,1,1,296,79,56.25,33.2000007629395
0,0,1,1,132.050003051758,73,0,11.3999996185303
1,0,1,0,422.327606201172,60,0,28.3799991607666
1,0,0,1,205,84,0,15.1999998092651
0,0,1,1,242.199996948242,88,0,22.4440002441406
0,0,1,1,360.956634521484,79,0,18.7999992370605
0,0,1,0,255.959121704102,84,0,21.6000003814697
1,0,0,1,277,75,0,25
0,0,0,1,20.4942760467529,77,0,11.3100004196167
1,0,0,1,13.2460308074951,75,0,11.3100004196167
0,0,1,1,8.50788688659668,76,0,9.05200004577637
0,1,1,1,177.345993041992,67,0,22.3799991607666
1,0,1,1,0,75,NA,6.23999977111816
1,1,0,1,892.416687011719,77,0,41.2430000305176
0,0,1,1,103.5,80,0,9.15999984741211
1,0,1,0,346.5,60,NA,8.39999961853027
1,0,0,1,716.200012207031,62,33.5130081176758,56.2000007629395
1,0,0,0,417.756469726562,60,0,21.2000007629395
1,0,0,1,649,79,0,30.9500007629395
1,0,0,0,1230.1845703125,60,0,55
0,0,0,1,7,63,0,12.0900001525879
0,0,1,1,6.19999980926514,70,0,9.75
0,0,1,1,3,84,0,14.8800001144409
1,0,1,1,136,69,0,14
0,0,1,1,125,63,0,17.7000007629395
1,0,1,0,8,78,0,0
0,0,1,1,113.123985290527,66,0,15.8000001907349
0,0,1,1,21.92822265625,75,0,22.1000003814697
0,0,1,1,72.0019989013672,81,0,14.6499996185303
0,0,1,1,7,95,0,10.789999961853
1,0,1,1,40.2525939941406,81,0,12.5299997329712
1,0,0,1,66.0192260742188,68,0,34.5999984741211
0,0,1,1,78,67,0,12.6999998092651
0,0,1,1,15,89,0,24.2000007629395
1,0,0,1,435.856567382812,71,0,43.4000015258789
0,0,0,1,0.5,89,NA,12.3400001525879
1,1,0,0,-1.5,91,NA,12
1,0,0,1,3,73,0,26.2999992370605
1,0,0,1,387,67,80,29.5
0,0,1,0,180.199996948242,63,NA,4.80000019073486
1,0,0,1,157.5,60,0,60.9000015258789
1,0,0,1,180.626220703125,70,0,25.5
0,0,1,1,122.750938415527,80,0,13.3500003814697
1,1,0,1,480.437347412109,72,0,35.4000015258789
0,0,1,1,0,83,NA,20.8500003814697
1,1,0,1,3,81,NA,24.9209995269775
1,0,0,1,415,62,0,20.2000007629395
0,0,0,0,2.5,55,0,16.3999996185303
1,0,1,1,290.467590332031,60,0,18.5
0,0,0,1,34.5047492980957,70,0,9.10000038146973
1,0,0,1,71.8757705688477,89,0,9.84000015258789
0,0,1,1,206.5,90,0,10.6999998092651
0,0,0,0,129,57,0,23
1,0,1,1,126.870468139648,86,0,15.4499998092651
1,1,1,1,366.258758544922,59,0,19.7999992370605
0,0,1,1,32.5,72,NA,13.6000003814697
1,0,0,1,204.786010742188,76,0,14.8870000839233
0,0,1,0,16.4500007629395,70,NA,4.80000019073486
0,0,0,0,90.1999969482422,55,0,36.5574226379395
0,0,0,1,80,82,NA,11.6999998092651
1,0,0,1,100,56,NA,30.2000007629395
0,0,1,1,158.954330444336,75,58.53466796875,32.5
0,0,1,1,0,71,NA,13.1999998092651
0,0,1,1,375,66,0,30
0,0,1,1,47.5999984741211,70,NA,13.414999961853
1,1,1,0,301.977081298828,55,26.6709365844727,49
0,0,0,1,80,85,0,11.5
1,0,1,0,109.199996948242,58,NA,6
0,0,1,1,75.4147644042969,66,0,17.5799999237061
0,0,1,1,311.072113037109,75,0,27.3999996185303
1,0,1,0,92.1969223022461,62,0,8.80000019073486
1,0,0,0,265.399993896484,65,0,65.1999969482422
0,0,1,0,169,63,0,4.80000019073486
1,0,0,1,99,67,0,23.3999996185303
0,0,0,1,701.412719726562,80,41.9297828674316,23
1,0,1,0,70,64,NA,3
0,0,1,1,60.2999992370605,79,NA,13.2799997329712
1,0,0,0,333.698883056641,62,0,13.1999998092651
0,0,1,1,73,63,0,8.44999980926514
1,0,0,1,54.5,70,0,21.5
0,0,1,1,121.098220825195,79,0,17.9300003051758
1,0,0,1,220.742935180664,64,0,19.4810009002686
1,0,0,1,317.905944824219,63,0,28.6000003814697
1,0,0,1,303,75,NA,17.5
0,0,0,1,43.8114204406738,82,0,16.5100002288818
0,0,1,1,120.300003051758,74,0,19
0,0,1,1,192,80,0,29.6000003814697
1,1,0,1,1066.5,75,0,34.0999984741211
1,0,0,0,125,61,NA,3.59999990463257
0,0,1,0,227.528228759766,65,0,23.3999996185303
1,1,0,0,1065.44689941406,60,0,63.4000015258789
0,0,1,1,302.100006103516,64,0,14.5570001602173
0,0,1,1,5.76631498336792,78,0,19.4869995117188
1,0,0,1,713.867553710938,66,0,21.3999996185303
0,0,1,1,455,76,28.5714302062988,45.7999992370605
1,0,0,1,238.814636230469,58,0,24.375
0,0,1,1,281.399993896484,83,0,24.2000007629395
0,0,1,1,0.200000002980232,85,NA,7.69999980926514
0,0,0,1,382,82,0,41.4000015258789
0,0,0,1,3.61176586151123,62,0,12.3500003814697
0,0,0,1,0,67,NA,6.33099985122681
1,0,0,1,126.699996948242,75,0,22.1000003814697
1,0,0,1,7.89711999893188,62,0,15.0500001907349
1,0,1,1,221.801528930664,69,0,21.7000007629395
0,0,1,1,22.1687660217285,75,0,14.3000001907349
1,0,0,0,1.5,55,0,12
1,0,0,1,168,73,0,18.2000007629395
1,1,0,0,555,61,0,64.5999984741211
1,0,1,0,357,69,0,6
0,0,1,1,96.1641616821289,87,0,15.1999998092651
0,0,1,1,508,85,0,26.8999996185303
0,0,1,0,-10,58,NA,6.5
1,0,0,1,315.700012207031,65,0,24.2950000762939
1,0,0,0,603.901184082031,61,0,54.4000015258789
0,0,1,0,9,101,0,9.10000038146973
0,0,0,1,3,88,0,10.1999998092651
1,0,0,1,387,87,0,21
1,0,0,1,117,80,0,19.2999992370605
0,0,0,0,40.3059501647949,57,0,19.5
0,0,1,1,3.66014575958252,74,0,8.71000003814697
1,1,1,1,210,66,NA,19.1900005340576
0,0,1,1,231.5,79,0,20.3600006103516
0,0,1,0,514,58,0,38
1,1,0,0,601,55,NA,53
1,0,0,1,210,70,0,33.0999984741211
1,0,0,0,356.741027832031,60,0,31
0,0,1,0,0,55,NA,6
0,1,1,1,180.600006103516,77,50,45.2999992370605
0,0,0,1,51,59,0,2.90000009536743
0,0,1,1,18.7207145690918,73,0,10.8999996185303
1,0,0,0,189.250701904297,59,0,26.7999992370605
1,0,0,1,599.317932128906,62,54.1873512268066,49.7000007629395
0,0,0,1,48,82,0,14.1499996185303
1,0,0,1,203.199996948242,73,0,17.9500007629395
0,0,0,1,147.529479980469,65,0,21.6000003814697
0,0,0,1,4.19999980926514,87,0,7.40999984741211
1,0,1,1,227.936889648438,73,0,21
0,0,1,0,233.121627807617,56,0,23.2999992370605
1,0,0,1,300.5,65,80,39.7000007629395
1,1,0,1,338,81,0,23.25
0,0,1,1,14.7735109329224,75,0,11.75
0,0,1,1,176.586944580078,59,0,16.6000003814697
0,0,0,1,251,68,NA,21.6000003814697
0,0,1,1,150.973602294922,84,0,16.3999996185303
0,0,1,0,2.52293109893799,64,0,26.6000003814697
1,0,0,1,233.61116027832,70,84.3818054199219,22.1000003814697
1,0,0,1,290,73,0,33.2999992370605
0,0,1,0,142.800003051758,55,0,24.7999992370605
1,0,0,1,720,69,0,74.177001953125
1,1,0,1,1541.58935546875,70,0,99.6999969482422
1,0,0,1,122.5,88,0,18.5
0,0,0,1,87,79,0,14
1,0,0,1,529.63134765625,63,7.16832447052002,38
1,0,1,0,201.300003051758,66,0,7.19999980926514
0,0,0,1,169.323776245117,72,0,18
0,0,1,1,0,79,NA,9.28999996185303
0,0,1,1,863.381591796875,65,32.5115547180176,31.5
0,1,1,1,341.295349121094,63,0,44.5
1,0,0,0,194.029342651367,62,0,24.2999992370605
1,0,0,1,287,61,0,19
1,1,0,0,940,59,0,116.199996948242
1,1,0,1,310.817718505859,56,0,35.7999992370605
1,0,1,0,434,57,NA,25.6000003814697
0,0,1,1,30,85,NA,9
0,0,1,1,0.462002605199814,68,0,7.80000019073486
1,1,1,0,259,59,0,32.2000007629395
1,0,0,0,207.25,61,54.0540504455566,15.1000003814697
1,0,0,0,590.839599609375,56,0,59.5999984741211
1,0,0,1,4.79986476898193,84,0,13.8999996185303
0,0,1,1,1,55,NA,8.98999977111816
0,0,1,1,50,69,NA,9.47000026702881
0,1,0,0,78,56,0,36.7999992370605
1,0,0,1,582,66,0,26.9890003204346
1,0,0,1,208.018463134766,79,0,13.25
1,0,1,0,127.701393127441,70,0,1.89999997615814
0,0,1,1,0,80,NA,4.80000019073486
1,0,0,1,94,63,0,23.1000003814697
1,0,0,1,112.333320617676,61,0,19.2999992370605
1,0,0,0,192.434204101562,64,0,8.60000038146973
1,0,0,1,493.09716796875,75,0,29.2000007629395
1,0,0,0,175.5,57,0,32.9000015258789
0,0,1,1,51,61,NA,10.1000003814697
1,0,0,1,106.260284423828,76,0,22.2000007629395
1,0,1,1,298.428771972656,71,0,22.4500007629395
0,0,1,1,0.100000001490116,80,NA,9
0,0,1,1,84.8000030517578,66,0,17.9090003967285
1,0,1,1,20,62,NA,7.40999984741211
1,1,1,1,1207.40002441406,78,18.75,47.6800003051758
1,0,1,1,123,80,0,13.8000001907349
0,0,0,1,80,84,NA,16.6000003814697
1,0,0,0,265,59,0,27.2000007629395
0,0,1,1,20.7997665405273,80,0,16.2999992370605
0,0,1,1,5,83,0,6
1,0,0,0,520.156372070312,58,0,39.4000015258789
1,0,0,1,203,72,0,16.1000003814697
1,0,0,0,84.3791961669922,63,0,13.3999996185303
1,0,0,0,204.25,57,0,12.8000001907349
0,0,1,1,224,87,0,16.5249996185303
0,0,1,1,11,83,0,13.7600002288818
1,0,1,0,3.22555589675903,73,0,0
1,0,0,1,0,61,NA,7.07999992370605
0,0,1,1,165.199996948242,68,0,28.75
0,0,1,1,105.148765563965,82,0,15.1000003814697
1,0,0,1,112.639099121094,78,0,16
0,0,1,1,93.1999969482422,87,0,13.2200002670288
1,1,0,1,485.750305175781,77,0,46.5999984741211
0,0,0,1,30.8232440948486,79,0,13.2600002288818
1,0,1,0,136.199600219727,56,0,9.60000038146973
1,0,1,0,1,56,0,16.7000007629395
1,0,0,1,166.5,65,0,22
0,0,1,1,434,65,0,29.7880001068115
1,0,0,1,92.0599975585938,75,0,19.2900009155273
1,0,0,1,152.967575073242,79,0,19.1000003814697
1,0,0,0,258.247009277344,56,56.109016418457,24.5
0,0,1,1,174.5,74,0,32.0999984741211
1,0,1,0,136.840118408203,65,0,3.09999990463257
0,0,1,1,88.7481536865234,83,0,10.2799997329712
1,0,0,1,691.5,69,35.4430389404297,38.25
0,0,0,1,34.8295860290527,83,0,13.2159996032715
1,0,0,1,352.5,70,0,35.7900009155273
1,0,0,0,3.5,59,0,14
1,0,0,0,2.03680109977722,55,0,10
0,0,1,0,3.49248456954956,56,0,10
1,0,0,1,163,62,0,27.4799995422363
1,0,0,1,664,82,0,14.4200000762939
1,0,0,1,415.5,62,43.4782600402832,29.8999996185303
1,0,0,1,47.5,81,0,9.41600036621094
1,0,0,0,0,57,NA,0.699999988079071
0,0,1,1,4.59784603118896,66,0,13
1,0,0,1,186,66,0,36.8660011291504
1,0,0,1,484,86,0,12.4700002670288
1,0,0,1,111.861442565918,87,0,15.3599996566772
1,0,0,1,1788.08605957031,74,10.6848449707031,49.5999984741211
0,0,0,1,224.612350463867,68,0,16
1,0,0,1,200,69,0,18.8500003814697
0,0,1,1,128,77,0,20.2999992370605
0,0,1,0,16,60,NA,2.79999995231628
0,0,1,1,152.308944702148,68,0,18.5799999237061
1,0,0,1,24.7510318756104,73,0,16.1200008392334
0,0,1,1,51,76,NA,10.1999998092651
1,0,0,1,207,63,0,41.9000015258789
0,0,1,0,808.474853515625,55,0,27.4899997711182
1,0,0,1,-8.06453609466553,67,0,14.1999998092651
0,0,1,1,152,91,NA,13.4399995803833
1,0,1,0,656.723022460938,83,0,18.7000007629395
0,0,0,1,230.999359130859,83,0,11.2700004577637
0,0,1,0,0,58,NA,6.19999980926514
0,0,1,1,10,85,0,18.6100006103516
0,0,1,1,279.220520019531,85,30.7561779022217,27.6000003814697
1,0,1,0,130,57,NA,4.19999980926514
0,0,1,0,215.256637573242,58,0,27.7999992370605
0,0,0,1,347.231323242188,76,0,24.4249992370605
0,0,1,1,186.571563720703,73,0,14
1,0,0,1,118,65,0,20.3999996185303
1,0,0,0,60,58,NA,4.80000019073486
1,0,1,1,145.268081665039,79,0,6.52500009536743
0,0,1,1,71.6773071289062,75,0,13.0640001296997
0,0,1,1,0.534065246582031,85,0,7.80000019073486
1,0,1,1,580,69,0,19.4500007629395
0,0,1,1,599.583251953125,93,1.13495886325836,30.1599998474121
1,0,0,1,197,64,0,28.1000003814697
1,0,0,1,251,62,NA,18.25
0,0,0,1,250,75,0,16.3999996185303
0,0,0,1,215,56,0,30.1000003814697
0,0,1,1,80.1500015258789,65,0,24.8999996185303
1,0,0,1,124.678611755371,88,0,16.3519992828369
0,0,1,1,183,81,0,20.2999992370605
1,0,0,1,301.5,75,0,28.9799995422363
0,0,0,1,940.877807617188,91,0,15.3470001220703
1,0,1,0,115.872779846191,60,0,19
1,0,0,1,212.518569946289,84,0,12.6479997634888
0,0,1,1,508,66,0,22.3099994659424
0,0,1,1,206.710006713867,65,0,33.2000007629395
0,0,0,0,2,61,0,14
1,1,0,1,1001,71,5.26315784454346,71.5899963378906
1,0,1,1,290,64,0,22.5400009155273
1,0,0,1,303.161682128906,64,0,30.3999996185303
1,0,0,1,212.240081787109,59,0,25.2999992370605
1,0,1,0,60,79,NA,3.59999990463257
